//ID	Name	Not Life Skill?	Class Requirement	Left Hand Requirement	Right Hand Requirement	Armor Requirement	Conch Usage	Skill Phase	Skill Type	Useful/Harmful	Learning Level	Prerequisite	Skill Points Consumption	Discharged Status	Apply Point	Cast Range	Process Target	Attack Mode	Angle	Radius	Region Shape	Prophase Management Formula	Add Surface Formula	SP Formula	Durability Consumption Formula	Top-up Consumption Formula	Region Formula	Discharge Phase Formula	Effect Phase Formula	Positive Effect Formula	Opposing Effect Formula	Bind Status ID Can Removed Manually	Self Parameter	Self Effect	Consumable	Duration	Target Parameter	Splash Parameter	Duration on Target	Splash Persists Effect	Morph ID	Summon ID	Discharge Duration	Repeated Discharge Duration	Damage Effect	Play Effect	Action	Keyframe	Attack Sound Effect	Character Dummy	Character Effect	Base Standard Value	Item Dummy	Item Effect	Item Effect 2	Path of Flight Keyframe	Character Dummy	Item Dummy 2	Path of Flight Effect	Path of Flight Speed	Attacked Sound Effect	Dummy	Character Attacked Effect	Effect Duration Point	Surface Attacked Effect	Water Surface Effect	Icon	Play Count	Command	Description	Effect	Consumption
412	#T_SKILLINFO_TXT_412#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	1	-1	-1,-1;-2,-2;-2,-2	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_ChuanTiXiuFu3_Begin	Skill_ChuanTiXiuFu3_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20000	1	1	11,0,0,0,0,0,0,0,0,0	-1	72	-1,0	0,0	0,0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_412#	#T_SKILLINFO_TXT_F_412#	#T_SKILLINFO_TXT_U_412#
413	#T_SKILLINFO_TXT_413#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	1	-1	-1,-1;-2,-2;-2,-2	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_ShiWuZaiSheng3_Begin	Skill_ShiWuZaiSheng3_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20000	1	1	11,0,0,0,0,0,0,0,0,0	-1	0	-1,0	0,0	0,0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_413#	#T_SKILLINFO_TXT_F_413#	#T_SKILLINFO_TXT_U_413#
414	#T_SKILLINFO_TXT_414#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	0	-1	-1,-1;-2,-2;-2,-2	1	2	2	1200	4	1	0	0	0	0	0	0	0	0	0	Skill_FuShiDan3_Begin	Skill_FuShiDan3_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20000	2	1	11,0,0,0,0,0,0,0,0,0	-1	146	-1,0	0,0	0,0	-1	0,0	0,0	0	2	-1	2004	1600	147	-1	318	-2	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_414#	#T_SKILLINFO_TXT_F_414#	#T_SKILLINFO_TXT_U_414#
415	#T_SKILLINFO_TXT_415#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	0	-1	-1,-1;-2,-2;-2,-2	1	2	2	1200	5	1	0	0	0	0	0	0	0	0	0	Skill_YinXiangZaiShen3_Begin	Skill_YinXiangZaiShen3_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20000	0	1	11,0,0,0,0,0,0,0,0,0	-1	44	-1,0	131,0	0,0	0	0,0	0,0	0	-1	-1	0	0	98	-1	131	-1	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_415#	#T_SKILLINFO_TXT_F_415#	#T_SKILLINFO_TXT_U_415#
416	#T_SKILLINFO_TXT_416#	1	-1,0;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	0	-1	-1,-1;-2,-2;-2,-2	1	1	1	200	4	2	0	0	4	0	SkillArea_State_Myzb3	SkillSp_Myzb3	0	0	SkillArea_Circle_Myzb3	Skill_Myzb3_Begin	Skill_Myzb3_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Myzb3	1	1	7,0,0,0,0,0,0,0,0,0	-1	0	-1,0	390,0	0,0	0	0,0	0,0	-1	-1	-1	0	0	147	-1	101	-1	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_416#	#T_SKILLINFO_TXT_F_416#	#T_SKILLINFO_TXT_U_416#
417	#T_SKILLINFO_TXT_417#	1	-1,0;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	0	-1	-1,-1;-2,-2;-2,-2	1	1	2	1200	4	2	0	0	4	0	0	0	0	0	SkillArea_Circle_Czsl3	Skill_Czsl3_Begin	Skill_Czsl3_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Czsl3	1	1	7,0,0,0,0,0,0,0,0,0	-1	0	-1,0	390,0	0,0	0	0,0	0,0	-1	-1	-1	0	0	147	-1	101	-1	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_417#	#T_SKILLINFO_TXT_F_417#	#T_SKILLINFO_TXT_U_417#
418	#T_SKILLINFO_TXT_418#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	0	-1	-1,-1;-2,-2;-2,-2	1	1	1	1200	4	1	0	0	0	0	0	0	0	0	0	Skill_FuShiZhiQiu4_Begin	Skill_FuShiZhiQiu4_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25000	2	1	7,8,9,0,0,0,0,0,0,0	-1	40	-1,0	304,0	0,0	0	0,0	0,0	0	5	-1	1064	1600	41	2	318	-2	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_418#	#T_SKILLINFO_TXT_F_418#	#T_SKILLINFO_TXT_U_418#
419	#T_SKILLINFO_TXT_419#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	0	-1	-1,-1;-2,-2;-2,-2	1	1	1	600	4	2	0	0	3	0	SkillArea_State_ZaoYinZhiZao4	0	0	0	SkillArea_Square_ZaoYinZhiZao4	Skill_ZaoYinZhiZao4_Begin	Skill_ZaoYinZhiZao4_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25000	1	1	12,0,0,0,0,0,0,0,0,0	0	80	-1,0	325,0	0,0	-1	0,0	0,0	-1	-1	-1	0	0	-1	-1	0	-2	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_419#	#T_SKILLINFO_TXT_F_419#	#T_SKILLINFO_TXT_U_419#
420	#T_SKILLINFO_TXT_420#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	0	-1	-1,-1;-2,-2;-2,-2	1	1	1	1000	4	2	0	0	4	0	SkillArea_State_DiZhenFaSheng4	0	0	0	SkillArea_Circle_DiZhenFaSheng4	Skill_DiZhenFaSheng4_Begin	Skill_DiZhenFaSheng4_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25000	1	1	12,0,0,0,0,0,0,0,0,0	0	96	-1,0	263,0	0,0	-1	0,0	0,0	-1	-1	-1	0	0	97	-1	0	-2	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_420#	#T_SKILLINFO_TXT_F_420#	#T_SKILLINFO_TXT_U_420#
421	#T_SKILLINFO_TXT_421#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	0	-1	-1,-1;-2,-2;-2,-2	1	2	2	1200	4	1	0	0	0	0	0	0	0	0	0	Skill_LianDan4_Begin	Skill_LianDan4_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25000	2	1	11,0,0,0,0,0,0,0,0,0	-1	146	-1,0	0,0	0,0	-1	0,0	0,0	0	2	-1	1065	2000	147	-1	305	-2	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_421#	#T_SKILLINFO_TXT_F_421#	#T_SKILLINFO_TXT_U_421#
422	#T_SKILLINFO_TXT_422#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	1	-1	-1,-1;-2,-2;-2,-2	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_HuanYinFaSheng4_Begin	Skill_HuanYinFaSheng4_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45000	0	1	11,0,0,0,0,0,0,0,0,0	-1	46	-1,0	0,0	0,0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_422#	#T_SKILLINFO_TXT_F_422#	#T_SKILLINFO_TXT_U_422#
423	#T_SKILLINFO_TXT_423#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	1	-1	-1,-1;-2,-2;-2,-2	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_ChuanZhiQianXing4_Begin	Skill_ChuanZhiQianXing4_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25000	0	1	11,0,0,0,0,0,0,0,0,0	-1	46	-1,0	121,0	0,0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_423#	#T_SKILLINFO_TXT_F_423#	#T_SKILLINFO_TXT_U_423#
424	#T_SKILLINFO_TXT_424#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	1	-1	-1,-1;-2,-2;-2,-2	1	2	2	600	4	2	0	0	3	0	SkillArea_State_LeiDa4	0	0	0	SkillArea_Square_LeiDa4	Skill_LeiDa4_Begin	Skill_LeiDa4_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25000	1	1	11,0,0,0,0,0,0,0,0,0	-1	80	-1,0	175,0	0,0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_424#	#T_SKILLINFO_TXT_F_424#	#T_SKILLINFO_TXT_U_424#
425	#T_SKILLINFO_TXT_425#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	1	-1	-1,-1;-2,-2;-2,-2	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_ChuanTiXiuFu4_Begin	Skill_ChuanTiXiuFu4_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25000	1	1	11,0,0,0,0,0,0,0,0,0	-1	72	-1,0	0,0	0,0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_425#	#T_SKILLINFO_TXT_F_425#	#T_SKILLINFO_TXT_U_425#
426	#T_SKILLINFO_TXT_426#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	1	-1	-1,-1;-2,-2;-2,-2	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_ShiWuZaiSheng4_Begin	Skill_ShiWuZaiSheng4_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25000	1	1	11,0,0,0,0,0,0,0,0,0	-1	0	-1,0	0,0	0,0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_426#	#T_SKILLINFO_TXT_F_426#	#T_SKILLINFO_TXT_U_426#
427	#T_SKILLINFO_TXT_427#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	0	-1	-1,-1;-2,-2;-2,-2	1	2	2	1200	4	1	0	0	0	0	0	0	0	0	0	Skill_FuShiDan4_Begin	Skill_FuShiDan4_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25000	2	1	11,0,0,0,0,0,0,0,0,0	-1	146	-1,0	0,0	0,0	-1	0,0	0,0	0	2	-1	2004	1600	147	-1	318	-2	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_427#	#T_SKILLINFO_TXT_F_427#	#T_SKILLINFO_TXT_U_427#
428	#T_SKILLINFO_TXT_428#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	0	-1	-1,-1;-2,-2;-2,-2	1	2	2	1200	5	1	0	0	0	0	0	0	0	0	0	Skill_YinXiangZaiShen4_Begin	Skill_YinXiangZaiShen4_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25000	0	1	11,0,0,0,0,0,0,0,0,0	-1	44	-1,0	131,0	0,0	0	0,0	0,0	0	-1	-1	0	0	98	-1	131	-1	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_428#	#T_SKILLINFO_TXT_F_428#	#T_SKILLINFO_TXT_U_428#
429	#T_SKILLINFO_TXT_429#	1	-1,0;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	0	-1	-1,-1;-2,-2;-2,-2	1	1	1	200	4	2	0	0	4	0	SkillArea_State_Myzb4	SkillSp_Myzb4	0	0	SkillArea_Circle_Myzb4	Skill_Myzb4_Begin	Skill_Myzb4_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Myzb4	1	1	7,0,0,0,0,0,0,0,0,0	-1	0	-1,0	390,0	0,0	0	0,0	0,0	-1	-1	-1	0	0	147	-1	101	-1	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_429#	#T_SKILLINFO_TXT_F_429#	#T_SKILLINFO_TXT_U_429#
430	#T_SKILLINFO_TXT_430#	1	-1,0;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	0	-1	-1,-1;-2,-2;-2,-2	1	1	2	1200	4	2	0	0	4	0	0	0	0	0	SkillArea_Circle_Czsl4	Skill_Czsl4_Begin	Skill_Czsl4_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Czsl4	1	1	7,0,0,0,0,0,0,0,0,0	-1	0	-1,0	390,0	0,0	0	0,0	0,0	-1	-1	-1	0	0	147	-1	101	-1	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_430#	#T_SKILLINFO_TXT_F_430#	#T_SKILLINFO_TXT_U_430#
431	#T_SKILLINFO_TXT_431#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	0	-1	-1,-1;-2,-2;-2,-2	1	1	1	1200	4	1	0	0	0	0	0	0	0	0	0	Skill_FuShiZhiQiu5_Begin	Skill_FuShiZhiQiu5_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30000	2	1	7,8,9,0,0,0,0,0,0,0	-1	40	-1,0	304,0	0,0	0	0,0	0,0	0	5	-1	1064	1600	41	2	318	-2	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_431#	#T_SKILLINFO_TXT_F_431#	#T_SKILLINFO_TXT_U_431#
432	#T_SKILLINFO_TXT_432#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	0	-1	-1,-1;-2,-2;-2,-2	1	1	1	600	4	2	0	0	3	0	SkillArea_State_ZaoYinZhiZao5	0	0	0	SkillArea_Square_ZaoYinZhiZao5	Skill_ZaoYinZhiZao5_Begin	Skill_ZaoYinZhiZao5_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30000	1	1	12,0,0,0,0,0,0,0,0,0	0	80	-1,0	325,0	0,0	-1	0,0	0,0	-1	-1	-1	0	0	-1	-1	0	-2	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_432#	#T_SKILLINFO_TXT_F_432#	#T_SKILLINFO_TXT_U_432#
433	#T_SKILLINFO_TXT_433#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	0	-1	-1,-1;-2,-2;-2,-2	1	1	1	1000	4	2	0	0	4	0	SkillArea_State_DiZhenFaSheng5	0	0	0	SkillArea_Circle_DiZhenFaSheng5	Skill_DiZhenFaSheng5_Begin	Skill_DiZhenFaSheng5_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30000	1	1	12,0,0,0,0,0,0,0,0,0	0	96	-1,0	263,0	0,0	-1	0,0	0,0	-1	-1	-1	0	0	97	-1	0	-2	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_433#	#T_SKILLINFO_TXT_F_433#	#T_SKILLINFO_TXT_U_433#
434	#T_SKILLINFO_TXT_434#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	0	-1	-1,-1;-2,-2;-2,-2	1	2	2	1200	4	1	0	0	0	0	0	0	0	0	0	Skill_LianDan5_Begin	Skill_LianDan5_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30000	2	1	11,0,0,0,0,0,0,0,0,0	-1	146	-1,0	0,0	0,0	-1	0,0	0,0	0	2	-1	1065	2000	147	-1	305	-2	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_434#	#T_SKILLINFO_TXT_F_434#	#T_SKILLINFO_TXT_U_434#
435	#T_SKILLINFO_TXT_435#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	1	-1	-1,-1;-2,-2;-2,-2	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_HuanYinFaSheng5_Begin	Skill_HuanYinFaSheng5_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000	0	1	11,0,0,0,0,0,0,0,0,0	-1	46	-1,0	0,0	0,0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_435#	#T_SKILLINFO_TXT_F_435#	#T_SKILLINFO_TXT_U_435#
436	#T_SKILLINFO_TXT_436#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	1	-1	-1,-1;-2,-2;-2,-2	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_ChuanZhiQianXing5_Begin	Skill_ChuanZhiQianXing5_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30000	0	1	11,0,0,0,0,0,0,0,0,0	-1	46	-1,0	121,0	0,0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_436#	#T_SKILLINFO_TXT_F_436#	#T_SKILLINFO_TXT_U_436#
437	#T_SKILLINFO_TXT_437#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	1	-1	-1,-1;-2,-2;-2,-2	1	2	2	600	4	2	0	0	3	0	SkillArea_State_LeiDa5	0	0	0	SkillArea_Square_LeiDa5	Skill_LeiDa5_Begin	Skill_LeiDa5_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30000	1	1	11,0,0,0,0,0,0,0,0,0	-1	80	-1,0	175,0	0,0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_437#	#T_SKILLINFO_TXT_F_437#	#T_SKILLINFO_TXT_U_437#
438	#T_SKILLINFO_TXT_438#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	1	-1	-1,-1;-2,-2;-2,-2	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_ChuanTiXiuFu5_Begin	Skill_ChuanTiXiuFu5_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30000	1	1	11,0,0,0,0,0,0,0,0,0	-1	72	-1,0	0,0	0,0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_438#	#T_SKILLINFO_TXT_F_438#	#T_SKILLINFO_TXT_U_438#
439	#T_SKILLINFO_TXT_439#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	1	-1	-1,-1;-2,-2;-2,-2	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_ShiWuZaiSheng5_Begin	Skill_ShiWuZaiSheng5_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30000	1	1	11,0,0,0,0,0,0,0,0,0	-1	0	-1,0	0,0	0,0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_439#	#T_SKILLINFO_TXT_F_439#	#T_SKILLINFO_TXT_U_439#
